OTU_id	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45
OTU_144	0.000206754	6.89E-05	0.000137836	0.000413508	0.000275672	0	6.89E-05	6.89E-05	6.89E-05	0.000275672	6.89E-05	0.000206754	0	0.000137836	0.000137836	6.89E-05	0.000137836	0.000137836	0	6.89E-05	0.000137836	0.000206754	6.89E-05	6.89E-05	6.89E-05	0.000137836	0	0.000206754	0.000137836	0.000206754	0.000206754	6.89E-05	0.000137836	0.000137836	6.89E-05	6.89E-05	6.89E-05	0.000137836	0	6.89E-05	0	0	0	0	0
OTU_145	0.000206754	0.000275672	0.00034459	0.00034459	0.000206754	0.000275672	0.00068918	0.00034459	0.000275672	0.00068918	0.00034459	0.000482426	0.000275672	0.000895934	0.000275672	0.000206754	0.000137836	0.000413508	0.000275672	0.000206754	0.00034459	0.000275672	0.000482426	0.000206754	0.000137836	0.00034459	6.89E-05	0.000137836	0.000620262	0.000275672	0.000137836	0.000137836	0.000275672	0.000413508	6.89E-05	0.000137836	0.000275672	0.00068918	0.000206754	6.89E-05	6.89E-05	0	0	0	0
OTU_146	0.000964852	0.001102688	0.000413508	0.000137836	0.000413508	0.000758098	0.00034459	0.000206754	6.89E-05	0.000137836	0	0	0.000413508	0.000206754	0.000758098	0.000413508	6.89E-05	6.89E-05	0.000275672	0.000275672	0.000137836	0.000275672	0.000275672	0	0.000206754	6.89E-05	0.000206754	6.89E-05	0.000206754	0.000137836	6.89E-05	0.000137836	6.89E-05	0	0.000137836	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0
OTU_147	0.00034459	0.000206754	0.00034459	0.000551344	0.000275672	0.00034459	0.000137836	0.000275672	0.000137836	0.000413508	0.000137836	0.000137836	0.000206754	0.00034459	0.000137836	0.000275672	0.000137836	0.000206754	0.00034459	0.000137836	0.000275672	0.000275672	6.89E-05	0.000206754	0.000137836	0.000137836	0.00034459	6.89E-05	0.000137836	0.000137836	0	6.89E-05	0.000413508	0.000137836	6.89E-05	6.89E-05	6.89E-05	0.000275672	0.000206754	0.000206754	0.000137836	0	0	0	0
OTU_148	0.000413508	0.00034459	0.000413508	0.000620262	0.000620262	0.000137836	0.000206754	0.000206754	0.000275672	0.000275672	0.000482426	0.000413508	0.000275672	0.000551344	0.00034459	0.000275672	0.00034459	0.000206754	0.000206754	0.000206754	0.000206754	6.89E-05	0.000275672	0.000206754	0.000206754	0.000206754	6.89E-05	6.89E-05	0.000482426	0.000206754	0.000206754	0	0.000206754	0.000137836	6.89E-05	0.000206754	0.000206754	6.89E-05	0	0.000206754	6.89E-05	6.89E-05	6.89E-05	0	0
OTU_149	0.004824259	0.003583735	0.003859407	0.009786354	0.01268091	0.003859407	0.005237767	0.003032391	0.01268091	0.016057891	0.010406616	0.010475534	0.004341833	0.005926947	0.003239145	0.003859407	0.003170227	0.013852516	0.00206754	0.002481048	0.002205376	0.00206754	0.003239145	0.005513439	0.003790489	0.005858029	0.006409373	0.001516196	0.005789111	0.005168849	0.01130255	0.010751206	0.01095796	0.01130255	0.004066161	0.00137836	0.006202619	0.008752584	0.006271537	0.001860786	0.002687802	0.001998622	0.001860786	0.00137836	0.001309442
OTU_150	0.000206754	0.000206754	6.89E-05	0.000206754	0.000275672	6.89E-05	0.000206754	0.000137836	6.89E-05	0.000137836	6.89E-05	0.000275672	0	0.000206754	0.000413508	0.000137836	0.000275672	0.000137836	0	6.89E-05	0.000137836	0.000275672	0	6.89E-05	6.89E-05	0.000137836	0.000137836	0.000137836	6.89E-05	6.89E-05	0.000206754	0	6.89E-05	6.89E-05	0	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05
OTU_151	0.000620262	0.002549966	0.003376981	0.000551344	0.00068918	0.001654032	0.004548587	0.00275672	0.001171606	0.000758098	0.001447278	0.00103377	0.000482426	0.00241213	0.001309442	0.001240524	0.001585114	0.00068918	0.000758098	0.00275672	0.000620262	0.001791868	0.004410751	0.000895934	0.001171606	0.000413508	0.000620262	0.003032391	0.002136458	0.000206754	0.000551344	0.000413508	0.00034459	0.000482426	0.000758098	0.000964852	0.00068918	0.00068918	6.89E-05	0.000482426	0.000206754	0.000137836	0.000206754	6.89E-05	0.000482426
OTU_152	0.000964852	0.00103377	0.000895934	0.001860786	0.001102688	0.00068918	0.000827016	0.001171606	0.000758098	0.000895934	0.00068918	0.00068918	0.000895934	0.000758098	0.00068918	0.000895934	0.000758098	0.000620262	0.000551344	0.000758098	0.000827016	0.000895934	0.000551344	0.000413508	0.000482426	0.00068918	0.000206754	0.000482426	0.000413508	0.000551344	0.000620262	0.000275672	0.000620262	0.000620262	0.000275672	0.000413508	0.000275672	0.000413508	0.000482426	0.000137836	6.89E-05	0.000275672	6.89E-05	6.89E-05	6.89E-05
OTU_153	0.000551344	0.000413508	0.000482426	0.000551344	0.000275672	0.000413508	6.89E-05	0.000137836	0.000137836	0.000206754	0.000137836	0.000206754	0.000482426	6.89E-05	0.000206754	0.000206754	0.000137836	6.89E-05	0.000413508	0.000137836	6.89E-05	0.000206754	6.89E-05	0.000206754	6.89E-05	0.000137836	0.000206754	0.000137836	0	0.000137836	0.000206754	6.89E-05	0.000137836	0.000275672	0	0	6.89E-05	0.000137836	6.89E-05	0	0	0	0	0	0
OTU_154	0.00034459	0.000137836	6.89E-05	0.00034459	0.000551344	6.89E-05	0.00034459	0.000137836	0.000275672	0.000206754	0.000413508	0.000413508	0.000137836	0.000758098	0.000827016	0.000137836	0.000620262	0.000137836	0.000206754	0.000137836	0.000206754	0.000137836	0.000206754	0	0.000206754	0.00034459	6.89E-05	0.000275672	6.89E-05	0.000137836	0.000137836	6.89E-05	0.000275672	0.000275672	6.89E-05	0	0.000137836	0	0.000137836	6.89E-05	6.89E-05	0	0.000275672	6.89E-05	0
OTU_155	0.000275672	0.000206754	0.000137836	0.000206754	0.000275672	0.000206754	0.000137836	0.000206754	0.000137836	0	0.000137836	0.000206754	0.000206754	0.000206754	0.000275672	0.000206754	6.89E-05	0	0.00034459	0.000275672	0.00034459	6.89E-05	6.89E-05	0.00034459	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	0.000137836	0.00034459	0.000137836	0.000275672	0.000206754	0	0.000275672	0.000137836	0.000137836	6.89E-05	0	6.89E-05	0	0	0	0
OTU_156	0.000482426	0.000275672	6.89E-05	0.000137836	6.89E-05	0.00068918	0.000275672	0.001516196	0.000137836	6.89E-05	0.000206754	0.00034459	0.000551344	0.000620262	0.000137836	0.000758098	0.000206754	6.89E-05	0.000206754	6.89E-05	0.000137836	0.00068918	0	0.000758098	0.000137836	0.000275672	0.000137836	0.000895934	0.000137836	0.000137836	6.89E-05	6.89E-05	0.000206754	0.000137836	0.000137836	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	0.000137836	0.000275672	6.89E-05	0.000206754	0
OTU_157	0.000413508	0.000413508	0.000206754	0	0	0.000137836	0.000275672	0.000206754	0	0	6.89E-05	0	0.000137836	0.000137836	0.000206754	0.000275672	0.000137836	0	0.000206754	0	0.000275672	0.000137836	0.000137836	0	6.89E-05	0	6.89E-05	0.000137836	0	0	6.89E-05	0	0	0	0	6.89E-05	0.000206754	0	0	0	0	0	0	0	0
OTU_158	0.000620262	0.000413508	0.000275672	0.000206754	0.000482426	0.000275672	0.000275672	0.000482426	0.000137836	0.000137836	0.000206754	0.000275672	0.000206754	0.000206754	0.000206754	0.00034459	0.000206754	0.000206754	0.00034459	0.00034459	0.000137836	0.000137836	0.000137836	0.000137836	0.000137836	6.89E-05	0	0.000137836	0.000206754	0	6.89E-05	0.000137836	0.000137836	0.000137836	0	0.000206754	0.000137836	6.89E-05	0.000206754	0.000137836	0	0	0	6.89E-05	0
OTU_160	0.000482426	0.000551344	0.000482426	0.000964852	0.000482426	0.000413508	0.00034459	0.00034459	0.000482426	0.00068918	0.00068918	0.000482426	0.000620262	0.000482426	0.000551344	0.000482426	0.000206754	0.000206754	0.000620262	0.000413508	0.000482426	0.00068918	0.00034459	0.000413508	0.000827016	0.000413508	0.000620262	0.000413508	0.00034459	0.000206754	0.000413508	0.000206754	0.000137836	0.00034459	0.000206754	0.000895934	0.000206754	0.000206754	0.000275672	0.000275672	0.000620262	0.000137836	0	0.000206754	0.000137836
OTU_161	0.000758098	0.000620262	0.00034459	0.000137836	0.000206754	0.028738801	0.00068918	0.000620262	0.001447278	0	0	0.000964852	0.001102688	0.000206754	0.000827016	0.005099931	0.000413508	0.000275672	0.002963473	0.002687802	0.000413508	0.000137836	0.000482426	0.000413508	6.89E-05	6.89E-05	0.000137836	0.00034459	0.000206754	0.000413508	0	0.000137836	6.89E-05	6.89E-05	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	0.000206754	0.000137836	6.89E-05	0	6.89E-05	0.000482426
OTU_162	0.00068918	0.000275672	0.000413508	0.000275672	0.000551344	0.000206754	0.00034459	0.000413508	0.000482426	0.000620262	0.000964852	0.000482426	0.000206754	0.000551344	0.00034459	6.89E-05	0.000137836	0.000275672	0.000137836	0.000137836	0.000137836	0.000137836	0.000413508	0.000206754	0.001447278	0.000482426	0.000758098	0.000206754	0.000275672	0.000206754	6.89E-05	0	6.89E-05	0.000137836	0.00034459	6.89E-05	0.000206754	6.89E-05	6.89E-05	0.000413508	0.000206754	0	6.89E-05	0.000137836	0
OTU_163	0.000275672	0.000206754	0.000275672	0.000413508	0.000413508	0.000137836	0.000413508	0.000206754	0.000413508	0.00034459	0.000206754	0.000206754	0.000275672	0.000482426	0.00034459	0.000206754	0.000275672	0.000137836	0.000206754	0.000137836	0.000206754	0.000206754	0.000275672	0.000206754	0	0.000137836	6.89E-05	0.00034459	0.000206754	0.000137836	0.000275672	0.000206754	0.000551344	0.000275672	0	0	6.89E-05	0.00034459	0.000206754	0	0	0	6.89E-05	0	0
OTU_164	0.002136458	0.001516196	0.002687802	0.001860786	0.002549966	0.00137836	0.001447278	0.001929704	0.00172295	0.00275672	0.00275672	0.002687802	0.001102688	0.001171606	0.00103377	0.00137836	0.00137836	0.001929704	0.00275672	0.00103377	0.002205376	0.001171606	0.00103377	0.001998622	0.00068918	0.001309442	0.000758098	0.000895934	0.001516196	0.00068918	0.00068918	0.00068918	0.001240524	0.000827016	0.000551344	0.000551344	0.000895934	0.002274294	0.00034459	0.000413508	0.000275672	0.00034459	0.00034459	0.000137836	0
OTU_165	0.000551344	0.000551344	0.000620262	0.001309442	0.00034459	0.000413508	0.000413508	0.000620262	0.000551344	0.000275672	0.00034459	0.000827016	0.000413508	0.000827016	0.000206754	0.000413508	0.00034459	0.000482426	0.000827016	0.000275672	0.00034459	0.000413508	0.000137836	0.000620262	0.000137836	0.000413508	0.000620262	0.000275672	0.000275672	0.00034459	0.000137836	0.00034459	0.00103377	0.000413508	0.000206754	0.000137836	0.000137836	0.000413508	0.000413508	6.89E-05	0.000206754	0	6.89E-05	0	6.89E-05
OTU_166	0.000137836	0.000275672	0.000137836	0.000551344	0.000206754	0.000206754	0.000206754	0	0.000206754	0.000137836	0.00068918	0.000137836	6.89E-05	6.89E-05	0.000206754	0.000137836	0.000275672	0.000137836	6.89E-05	6.89E-05	0	0.000137836	0.000137836	6.89E-05	0.000275672	0.000137836	0.00034459	0.000137836	6.89E-05	0.000413508	0.000137836	0.000206754	0.000206754	0.000275672	6.89E-05	0.000137836	0.000137836	6.89E-05	0.00034459	0.000137836	0.000275672	0	0.000137836	0.000137836	0.000137836
OTU_167	0.000275672	0.000413508	0.000137836	0.000620262	0.00068918	0.000275672	0.000275672	0.000137836	0.00034459	0.000275672	0.00034459	0.000551344	0.000206754	0.000275672	6.89E-05	0.000206754	0.000137836	0.000206754	0.000137836	6.89E-05	0.000206754	0.000137836	0.000137836	0.000206754	0	0.000206754	6.89E-05	0.000275672	0.000206754	6.89E-05	0	6.89E-05	6.89E-05	0.000137836	6.89E-05	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	0	6.89E-05	0.000137836	0	0
OTU_168	0.000413508	0.00034459	0.00034459	0.00034459	0.000413508	0.000206754	0.00034459	0.000206754	0.000620262	0.00068918	0.00068918	0.000620262	0.00034459	0.000551344	0.000137836	0.000206754	0.000275672	0.000964852	0.000137836	0.000413508	0.00034459	0.000206754	0.000275672	0.000275672	0.000206754	0.000275672	0.000206754	0.000206754	0.000206754	0.000206754	0.000758098	0.000413508	0.000551344	0.00034459	6.89E-05	0.00034459	0.000551344	0.000413508	0.00034459	6.89E-05	6.89E-05	6.89E-05	0	6.89E-05	0.000137836
OTU_169	0.000964852	0.001171606	0.000620262	0.000895934	0.000964852	0.000758098	0.000827016	0.000551344	0.000964852	0.001102688	0.000895934	0.00068918	0.00137836	0.000895934	0.001240524	0.00034459	0.000827016	0.00068918	0.000551344	0.000758098	0.000413508	0.000758098	0.00068918	0.000758098	0.001240524	0.001171606	0.001860786	0.000551344	0.000482426	0.001171606	0.00137836	0.001309442	0.00137836	0.00103377	0.000895934	0.000551344	0.000964852	0.00068918	0.00137836	0.00103377	0.001240524	0.000758098	0.000620262	0.000413508	0.00034459
OTU_170	0.000275672	0.000137836	6.89E-05	0.000206754	0.000413508	0.000137836	0.000137836	0	0.000413508	0.000137836	0.000482426	0.000137836	0.000137836	0.00034459	0.000137836	0.000137836	0.000206754	0.000137836	0.000137836	0	6.89E-05	0.000137836	0.000206754	6.89E-05	0	0.000137836	6.89E-05	6.89E-05	6.89E-05	0.000137836	6.89E-05	0	6.89E-05	0	0.000137836	0	0	0	0	0	0	0	0	0	6.89E-05
OTU_171	0.000482426	0.000482426	0.000482426	0.000482426	0.000413508	0.000413508	0.000275672	0.000551344	0.000275672	0.000964852	0.000551344	0.000551344	0.000758098	0.000413508	0.000206754	0.000206754	0.000137836	0.000275672	0.000275672	0.000275672	0.000275672	0.00034459	0.00034459	0.000551344	0.000551344	0.000482426	0.000275672	0.000275672	0.000206754	0.000275672	0.000206754	0.000275672	6.89E-05	0.000413508	0.000206754	0.000137836	0.000275672	0.000275672	0.000137836	0.000551344	0.000137836	0.000137836	6.89E-05	6.89E-05	0
OTU_172	0.000827016	0.000827016	0.00034459	0.001516196	0.00068918	0.000551344	0.000758098	0.000413508	0.00103377	0.000827016	0.00068918	0.000964852	0.000206754	0.000620262	0.000827016	0.000551344	0.000827016	0.000551344	0.000551344	0.000620262	0.00034459	0.000895934	0.000551344	0.00068918	0.000275672	0.00068918	0.000206754	0.000620262	0.000482426	0.000758098	0.000413508	0.000206754	0.00034459	0.000275672	0.000206754	0.000206754	0.000275672	0.000206754	0.000206754	0.000275672	0	0.000206754	0	0.000137836	0.000137836
OTU_173	0.000895934	0.001102688	0.00068918	0.001447278	0.001309442	0.000620262	0.001240524	0.000551344	0.000964852	0.000895934	0.000827016	0.001240524	0.000827016	0.000964852	0.00068918	0.000413508	0.000758098	0.001240524	0.00034459	0.00034459	0.000551344	0.000413508	0.000551344	0.000551344	0.000275672	0.00068918	0.000275672	0.000551344	0.000482426	0.00034459	0.000551344	0.00034459	0.000620262	0.00034459	6.89E-05	0.000413508	0.000413508	0.000482426	0.00034459	0.000137836	6.89E-05	0.000137836	0.000206754	0.000137836	0.000137836
OTU_174	0.001998622	0.00172295	0.00103377	0.001171606	0.00068918	0.00137836	0.00034459	0.001516196	0.000620262	0.000206754	0.00068918	0.000758098	0.001171606	0.000482426	0.000551344	0.00103377	0.00034459	0.000413508	0.000551344	0.001102688	0.000482426	0.000620262	0.000551344	0.00034459	0.000551344	0.00034459	0.00034459	0.000482426	0.000137836	6.89E-05	0.000137836	6.89E-05	0.000206754	0.000275672	0.000206754	0.000137836	6.89E-05	0.000137836	0.000137836	0.000206754	0.000206754	6.89E-05	6.89E-05	0	0
OTU_175	0.000551344	0.000275672	0.000275672	0.000206754	0.000275672	0.000206754	0.000137836	0.000206754	6.89E-05	0.000206754	0.000275672	0.000137836	0.000137836	0.000137836	0.000137836	6.89E-05	0.000206754	0.000137836	0.000206754	0.000206754	0.000137836	0.000137836	6.89E-05	0.000275672	0.000137836	0.000137836	0.000137836	0.000137836	0	0.00034459	0.00034459	6.89E-05	6.89E-05	0.000206754	0	0.000206754	0.000137836	0.000137836	6.89E-05	0.000137836	6.89E-05	0	6.89E-05	0	6.89E-05
OTU_176	0.001447278	0.000895934	0.00103377	0.000275672	0.000482426	0.000551344	0.000551344	0.000895934	0.000482426	0.00034459	0.000413508	0.000413508	0.001998622	0.000551344	0.000275672	0.00103377	0.00034459	0.000413508	0.001585114	0.001309442	0.000620262	0.001654032	0.002343212	0.000964852	0.000758098	0.000620262	0.003790489	0.000964852	0.000551344	0.000758098	0.000551344	0.000275672	0.000482426	0.000482426	0.000758098	0.000964852	0.000620262	0.000551344	0.000551344	0.000551344	0.001654032	0.000551344	0.000275672	0.00034459	0.000413508
OTU_177	0.001171606	0.00103377	0.001102688	0.000620262	0.000827016	0.000551344	0.000895934	0.000895934	0.000895934	0.00068918	0.000551344	0.000827016	0.001309442	0.000758098	0.000413508	0.000827016	0.000482426	0.000620262	0.00068918	0.000827016	0.000620262	0.00068918	0.000758098	0.000827016	0.00034459	0.00034459	0.000137836	0.000620262	0.000895934	0.000413508	0.000482426	0.000413508	0.000620262	0.000413508	0.00034459	0.000551344	0.000413508	0.00068918	0.000620262	0.000137836	0.000137836	0.000275672	0.00034459	0.000206754	0.000137836
OTU_178	0.000758098	0.000551344	0.000551344	0.000206754	0.000413508	0.000413508	0.000413508	0.00034459	0.00034459	0.000206754	0.00034459	0.000275672	0.000275672	0.000275672	0.000413508	0.000413508	0.000275672	0.000275672	0.000206754	0.000206754	0.000206754	0.000551344	0.000551344	0.000275672	6.89E-05	6.89E-05	6.89E-05	0.000275672	0.00034459	6.89E-05	6.89E-05	0.000206754	0.000137836	6.89E-05	6.89E-05	0.00034459	0.000137836	0.000206754	0.000137836	6.89E-05	6.89E-05	6.89E-05	0	0	6.89E-05
OTU_179	0.000206754	0	0	0.000620262	0.000551344	6.89E-05	0.000137836	0	0.000275672	0.000895934	0.00241213	0.000895934	0.000137836	0.000275672	6.89E-05	6.89E-05	0.000137836	0.00034459	0.000206754	6.89E-05	0	6.89E-05	6.89E-05	0	0.002136458	0.001171606	0.000827016	0	0.000413508	0.001102688	0.00068918	0.001998622	0.001860786	0.000413508	0.002549966	0	0.001447278	0.00103377	0.001929704	0.001447278	0.00068918	0.000482426	0.000413508	0.000964852	0.000620262
OTU_180	0.000895934	0.000482426	0.000275672	0.000275672	0.000413508	0.000275672	0.000551344	0.00034459	0.000482426	0.000206754	0.000895934	0.000275672	0.000206754	0.000620262	0.00103377	0.000413508	0.000827016	0.000137836	0.000413508	0.000275672	0.000413508	0.000551344	0.000206754	0.00034459	0.000275672	0.000551344	0.000206754	0.000482426	0.000137836	0.00034459	0.000137836	0	0.000206754	6.89E-05	0.000137836	0.000206754	6.89E-05	0.000206754	6.89E-05	6.89E-05	0	0	0	6.89E-05	0
OTU_181	0.000482426	0.000758098	0.000551344	0.001447278	0.001171606	0.000620262	0.00034459	0.000482426	0.000964852	0.000758098	0.000895934	0.000964852	0.00034459	0.00068918	0.000275672	0.000620262	0.000482426	0.00068918	0.000275672	0.000620262	0.00068918	0.000620262	0.00068918	0.000413508	0.000137836	0.000413508	0.00034459	0.000482426	0.000413508	0.00034459	0.000413508	0.000206754	0.000413508	0.000482426	0.000137836	0.000482426	0.00034459	0.000206754	0.000551344	0.000206754	0	0.000137836	0.000137836	6.89E-05	6.89E-05
OTU_182	0.001240524	0.001447278	0.00068918	0.00172295	0.001309442	0.00103377	0.001516196	0.001102688	0.000964852	0.000758098	0.000551344	0.001309442	0.000895934	0.000964852	0.00103377	0.000895934	0.000895934	0.000964852	0.000482426	0.000758098	0.000620262	0.001102688	0.000758098	0.000413508	0.000413508	0.000895934	0.00034459	0.00068918	0.000275672	0.00068918	0.001102688	0.000827016	0.00068918	0.00068918	0.000137836	0.00068918	0.000551344	0.000482426	0.00068918	0.000206754	0.000275672	0.000137836	0.000206754	0.000137836	0.000206754
OTU_183	0.004410751	0.002825637	0.003376981	0.003032391	0.006064783	0.001791868	0.004548587	0.00241213	0.0095796	0.005926947	0.007718815	0.004341833	0.001516196	0.004203997	0.003032391	0.002894555	0.002687802	0.005513439	0.001860786	0.002549966	0.00172295	0.001791868	0.002343212	0.00241213	0.014886285	0.006064783	0.008270159	0.002549966	0.003308063	0.006753963	0.003376981	0.002618884	0.003032391	0.002343212	0.007167471	0.000827016	0.002549966	0.001860786	0.001447278	0.003445899	0.003239145	0.002825637	0.002481048	0.001929704	0.00103377
OTU_184	0.000620262	0.000206754	0.000206754	0.000758098	0.00068918	0.000275672	0.000551344	0.000206754	0.000413508	0.000551344	0.00103377	0.000758098	0.000206754	0.000413508	0.00034459	0.000137836	0.00034459	0.00034459	0.000206754	0.000206754	0.000275672	0.000137836	0.00034459	0.000137836	0.000551344	0.000551344	0.000551344	0.000137836	6.89E-05	0.00034459	0.00034459	0.000137836	0.000206754	0.000275672	0.000275672	0.000275672	0.000275672	6.89E-05	0.000275672	0.00034459	0.000206754	0.000275672	0.000206754	6.89E-05	6.89E-05
OTU_185	0.00172295	0.002343212	0.001516196	0.001447278	0.000895934	0.002481048	0.000827016	0.001929704	0.00103377	0.001171606	0.00034459	0.001516196	0.000895934	0.000620262	0.00068918	0.000964852	0.001102688	0.000758098	0.000827016	0.000895934	0.00068918	0.000964852	0.000895934	0.000413508	0.000482426	0.000551344	0.000413508	0.00068918	0.000206754	0.000413508	0.000482426	0.000137836	0.00034459	0.000482426	0.000137836	0.000275672	0.000482426	0.000206754	0.00034459	0.000137836	0.000137836	0.000137836	6.89E-05	6.89E-05	6.89E-05
